# File Name: C:\Users\smith.j\OneDrive - wehi.edu.au\Documents\Testing-Git\proxipal\app\data\251110_iPLA_NfLplasma_demo2\251112\251110_iPLA_NfLplasma_demo2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 96-Well 0.1-mL Block
# Instrument Name: 272513413
# Instrument Serial Number: 272513413
# Heated Cover Serial Number:
# Block serial number: 21125672
# Run Start Date/Time: 2025-11-12 07:37:23 PM AEDT
# Run End Data/Time: 2025-11-12 08:42:03 PM AEDT
# Run Duration: 64 minutes 39 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2025-12-17 03:45:32 PM AEDT
# Software Name and Version: Design & Analysis Software v3.0.1
# Plugin Name and Version: Primary Analysis v1.9.0, Standard Curve v1.8.1
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2025-12-17 03:45:52 PM AEDT
"Well"	"Well Position"	"Stage Number"	"Step Number"	"Cycle Number"	"X1_M1"	"X2_M2"	"X3_M3"	"X4_M4"	"X5_M5"
"66"	"F6"	"3"	"3"	"1"	"262826.47"	""	""	""	""
"67"	"F7"	"3"	"3"	"1"	"180599.08"	""	""	""	""
"68"	"F8"	"3"	"3"	"1"	"175776.03"	""	""	""	""
"69"	"F9"	"3"	"3"	"1"	"240343.81"	""	""	""	""
"70"	"F10"	"3"	"3"	"1"	"241529.89"	""	""	""	""
"71"	"F11"	"3"	"3"	"1"	"189015.84"	""	""	""	""
"72"	"F12"	"3"	"3"	"1"	"167470.36"	""	""	""	""
"73"	"G1"	"3"	"3"	"1"	"142137.55"	""	""	""	""
"74"	"G2"	"3"	"3"	"1"	"147066.67"	""	""	""	""
"75"	"G3"	"3"	"3"	"1"	"160651.81"	""	""	""	""
"76"	"G4"	"3"	"3"	"1"	"154013.22"	""	""	""	""
"77"	"G5"	"3"	"3"	"1"	"245790.78"	""	""	""	""
"78"	"G6"	"3"	"3"	"1"	"245741.38"	""	""	""	""
"79"	"G7"	"3"	"3"	"1"	"176929.52"	""	""	""	""
"80"	"G8"	"3"	"3"	"1"	"176024.05"	""	""	""	""
"81"	"G9"	"3"	"3"	"1"	"250032.61"	""	""	""	""
"82"	"G10"	"3"	"3"	"1"	"259212.14"	""	""	""	""
"83"	"G11"	"3"	"3"	"1"	"190330.3"	""	""	""	""
"84"	"G12"	"3"	"3"	"1"	"150620.55"	""	""	""	""
"85"	"H1"	"3"	"3"	"1"	"132478.31"	""	""	""	""
"86"	"H2"	"3"	"3"	"1"	"134519.05"	""	""	""	""
"87"	"H3"	"3"	"3"	"1"	"148217.8"	""	""	""	""
"88"	"H4"	"3"	"3"	"1"	"153476.75"	""	""	""	""
"89"	"H5"	"3"	"3"	"1"	"234386.72"	""	""	""	""
"90"	"H6"	"3"	"3"	"1"	"189641.23"	""	""	""	""
"91"	"H7"	"3"	"3"	"1"	"163337.23"	""	""	""	""
"92"	"H8"	"3"	"3"	"1"	"173883.5"	""	""	""	""
"93"	"H9"	"3"	"3"	"1"	"259985.88"	""	""	""	""
"94"	"H10"	"3"	"3"	"1"	"231145.81"	""	""	""	""
"95"	"H11"	"3"	"3"	"1"	"161377.61"	""	""	""	""
"96"	"H12"	"3"	"3"	"1"	"147294.11"	""	""	""	""
"1"	"A1"	"3"	"3"	"1"	"110386.39"	""	""	""	""
"2"	"A2"	"3"	"3"	"1"	"129567.27"	""	""	""	""
"3"	"A3"	"3"	"3"	"1"	"109815.58"	""	""	""	""
"4"	"A4"	"3"	"3"	"1"	"129545.38"	""	""	""	""
"5"	"A5"	"3"	"3"	"1"	"150177.4"	""	""	""	""
"6"	"A6"	"3"	"3"	"1"	"135092.53"	""	""	""	""
"7"	"A7"	"3"	"3"	"1"	"142080.89"	""	""	""	""
"8"	"A8"	"3"	"3"	"1"	"122759.5"	""	""	""	""
"9"	"A9"	"3"	"3"	"1"	"126774.28"	""	""	""	""
"10"	"A10"	"3"	"3"	"1"	"122928.7"	""	""	""	""
"11"	"A11"	"3"	"3"	"1"	"134036.34"	""	""	""	""
"12"	"A12"	"3"	"3"	"1"	"146963.12"	""	""	""	""
"13"	"B1"	"3"	"3"	"1"	"103129.445"	""	""	""	""
"14"	"B2"	"3"	"3"	"1"	"115046.03"	""	""	""	""
"15"	"B3"	"3"	"3"	"1"	"107550.695"	""	""	""	""
"16"	"B4"	"3"	"3"	"1"	"91958.266"	""	""	""	""
"17"	"B5"	"3"	"3"	"1"	"127737.8"	""	""	""	""
"18"	"B6"	"3"	"3"	"1"	"128643.734"	""	""	""	""
"19"	"B7"	"3"	"3"	"1"	"117326.71"	""	""	""	""
"20"	"B8"	"3"	"3"	"1"	"115182.016"	""	""	""	""
"21"	"B9"	"3"	"3"	"1"	"123377.56"	""	""	""	""
"22"	"B10"	"3"	"3"	"1"	"132248.78"	""	""	""	""
"23"	"B11"	"3"	"3"	"1"	"143608.97"	""	""	""	""
"24"	"B12"	"3"	"3"	"1"	"128043.25"	""	""	""	""
"25"	"C1"	"3"	"3"	"1"	"90716.34"	""	""	""	""
"26"	"C2"	"3"	"3"	"1"	"106587.27"	""	""	""	""
"27"	"C3"	"3"	"3"	"1"	"89194.05"	""	""	""	""
"28"	"C4"	"3"	"3"	"1"	"104215.16"	""	""	""	""
"29"	"C5"	"3"	"3"	"1"	"125004.37"	""	""	""	""
"30"	"C6"	"3"	"3"	"1"	"115765.87"	""	""	""	""
"31"	"C7"	"3"	"3"	"1"	"107248.086"	""	""	""	""
"32"	"C8"	"3"	"3"	"1"	"130432.484"	""	""	""	""
"33"	"C9"	"3"	"3"	"1"	"127084.43"	""	""	""	""
"34"	"C10"	"3"	"3"	"1"	"121214.99"	""	""	""	""
"35"	"C11"	"3"	"3"	"1"	"119523.664"	""	""	""	""
"36"	"C12"	"3"	"3"	"1"	"111258.984"	""	""	""	""
"37"	"D1"	"3"	"3"	"1"	"93865.07"	""	""	""	""
"38"	"D2"	"3"	"3"	"1"	"87449.664"	""	""	""	""
"39"	"D3"	"3"	"3"	"1"	"92823.29"	""	""	""	""
"40"	"D4"	"3"	"3"	"1"	"97733.0"	""	""	""	""
"41"	"D5"	"3"	"3"	"1"	"134805.61"	""	""	""	""
"42"	"D6"	"3"	"3"	"1"	"135211.61"	""	""	""	""
"43"	"D7"	"3"	"3"	"1"	"114685.805"	""	""	""	""
"44"	"D8"	"3"	"3"	"1"	"101853.766"	""	""	""	""
"45"	"D9"	"3"	"3"	"1"	"140612.78"	""	""	""	""
"46"	"D10"	"3"	"3"	"1"	"132142.06"	""	""	""	""
"47"	"D11"	"3"	"3"	"1"	"134996.2"	""	""	""	""
"48"	"D12"	"3"	"3"	"1"	"130895.03"	""	""	""	""
"49"	"E1"	"3"	"3"	"1"	"93914.19"	""	""	""	""
"50"	"E2"	"3"	"3"	"1"	"105704.82"	""	""	""	""
"51"	"E3"	"3"	"3"	"1"	"101763.47"	""	""	""	""
"52"	"E4"	"3"	"3"	"1"	"96866.31"	""	""	""	""
"53"	"E5"	"3"	"3"	"1"	"139475.3"	""	""	""	""
"54"	"E6"	"3"	"3"	"1"	"146487.83"	""	""	""	""
"55"	"E7"	"3"	"3"	"1"	"109868.51"	""	""	""	""
"56"	"E8"	"3"	"3"	"1"	"137178.28"	""	""	""	""
"57"	"E9"	"3"	"3"	"1"	"141726.86"	""	""	""	""
"58"	"E10"	"3"	"3"	"1"	"148439.17"	""	""	""	""
"59"	"E11"	"3"	"3"	"1"	"111799.77"	""	""	""	""
"60"	"E12"	"3"	"3"	"1"	"102253.42"	""	""	""	""
"61"	"F1"	"3"	"3"	"1"	"88128.586"	""	""	""	""
"62"	"F2"	"3"	"3"	"1"	"94155.234"	""	""	""	""
"63"	"F3"	"3"	"3"	"1"	"100361.14"	""	""	""	""
"64"	"F4"	"3"	"3"	"1"	"109223.98"	""	""	""	""
"65"	"F5"	"3"	"3"	"1"	"189471.12"	""	""	""	""
"66"	"F6"	"3"	"3"	"1"	"172517.16"	""	""	""	""
"67"	"F7"	"3"	"3"	"1"	"114291.35"	""	""	""	""
"68"	"F8"	"3"	"3"	"1"	"110213.47"	""	""	""	""
"69"	"F9"	"3"	"3"	"1"	"152821.33"	""	""	""	""
"70"	"F10"	"3"	"3"	"1"	"156336.62"	""	""	""	""
"71"	"F11"	"3"	"3"	"1"	"127922.516"	""	""	""	""
"72"	"F12"	"3"	"3"	"1"	"112518.234"	""	""	""	""
"73"	"G1"	"3"	"3"	"1"	"90678.76"	""	""	""	""
"74"	"G2"	"3"	"3"	"1"	"95453.93"	""	""	""	""
"75"	"G3"	"3"	"3"	"1"	"100583.914"	""	""	""	""
"76"	"G4"	"3"	"3"	"1"	"95302.086"	""	""	""	""
"77"	"G5"	"3"	"3"	"1"	"158215.5"	""	""	""	""
"78"	"G6"	"3"	"3"	"1"	"160741.92"	""	""	""	""
"79"	"G7"	"3"	"3"	"1"	"112564.95"	""	""	""	""
"80"	"G8"	"3"	"3"	"1"	"110281.31"	""	""	""	""
"81"	"G9"	"3"	"3"	"1"	"161598.7"	""	""	""	""
"82"	"G10"	"3"	"3"	"1"	"177626.6"	""	""	""	""
"83"	"G11"	"3"	"3"	"1"	"135667.19"	""	""	""	""
"84"	"G12"	"3"	"3"	"1"	"96989.19"	""	""	""	""
"85"	"H1"	"3"	"3"	"1"	"80442.09"	""	""	""	""
"86"	"H2"	"3"	"3"	"1"	"82074.38"	""	""	""	""
"87"	"H3"	"3"	"3"	"1"	"89977.195"	""	""	""	""
"88"	"H4"	"3"	"3"	"1"	"97175.72"	""	""	""	""
"89"	"H5"	"3"	"3"	"1"	"147059.25"	""	""	""	""
"90"	"H6"	"3"	"3"	"1"	"118254.414"	""	""	""	""
"91"	"H7"	"3"	"3"	"1"	"106133.5"	""	""	""	""
"92"	"H8"	"3"	"3"	"1"	"113120.67"	""	""	""	""
"93"	"H9"	"3"	"3"	"1"	"175023.44"	""	""	""	""
"94"	"H10"	"3"	"3"	"1"	"148534.34"	""	""	""	""
"95"	"H11"	"3"	"3"	"1"	"103534.016"	""	""	""	""
"96"	"H12"	"3"	"3"	"1"	"94732.16"	""	""	""	""
"1"	"A1"	"3"	"3"	"1"	"72184.53"	""	""	""	""
"2"	"A2"	"3"	"3"	"1"	"85445.33"	""	""	""	""
"3"	"A3"	"3"	"3"	"1"	"74546.57"	""	""	""	""
"4"	"A4"	"3"	"3"	"1"	"96028.805"	""	""	""	""
"5"	"A5"	"3"	"3"	"1"	"93856.46"	""	""	""	""
"6"	"A6"	"3"	"3"	"1"	"86265.734"	""	""	""	""
"7"	"A7"	"3"	"3"	"1"	"103356.88"	""	""	""	""
"8"	"A8"	"3"	"3"	"1"	"85880.04"	""	""	""	""
"9"	"A9"	"3"	"3"	"1"	"83747.55"	""	""	""	""
"10"	"A10"	"3"	"3"	"1"	"83029.37"	""	""	""	""
"11"	"A11"	"3"	"3"	"1"	"89079.94"	""	""	""	""
"12"	"A12"	"3"	"3"	"1"	"99041.47"	""	""	""	""
"13"	"B1"	"3"	"3"	"1"	"72165.16"	""	""	""	""
"14"	"B2"	"3"	"3"	"1"	"74143.52"	""	""	""	""
"15"	"B3"	"3"	"3"	"1"	"81719.67"	""	""	""	""
"16"	"B4"	"3"	"3"	"1"	"65428.367"	""	""	""	""
"17"	"B5"	"3"	"3"	"1"	"79646.63"	""	""	""	""
"18"	"B6"	"3"	"3"	"1"	"82586.086"	""	""	""	""
"19"	"B7"	"3"	"3"	"1"	"82935.86"	""	""	""	""
"20"	"B8"	"3"	"3"	"1"	"77896.02"	""	""	""	""
"21"	"B9"	"3"	"3"	"1"	"80931.6"	""	""	""	""
"22"	"B10"	"3"	"3"	"1"	"91258.91"	""	""	""	""
"23"	"B11"	"3"	"3"	"1"	"95270.67"	""	""	""	""
"24"	"B12"	"3"	"3"	"1"	"84730.805"	""	""	""	""
"25"	"C1"	"3"	"3"	"1"	"63778.855"	""	""	""	""
"26"	"C2"	"3"	"3"	"1"	"75078.805"	""	""	""	""
"27"	"C3"	"3"	"3"	"1"	"66788.97"	""	""	""	""
"28"	"C4"	"3"	"3"	"1"	"82030.66"	""	""	""	""
"29"	"C5"	"3"	"3"	"1"	"83277.32"	""	""	""	""
"30"	"C6"	"3"	"3"	"1"	"73095.59"	""	""	""	""
"31"	"C7"	"3"	"3"	"1"	"79666.67"	""	""	""	""
"32"	"C8"	"3"	"3"	"1"	"97997.016"	""	""	""	""
"33"	"C9"	"3"	"3"	"1"	"87435.04"	""	""	""	""
"34"	"C10"	"3"	"3"	"1"	"87882.94"	""	""	""	""
"35"	"C11"	"3"	"3"	"1"	"83600.91"	""	""	""	""
"36"	"C12"	"3"	"3"	"1"	"75241.914"	""	""	""	""
"37"	"D1"	"3"	"3"	"1"	"74261.74"	""	""	""	""
"38"	"D2"	"3"	"3"	"1"	"61964.023"	""	""	""	""
"39"	"D3"	"3"	"3"	"1"	"71749.05"	""	""	""	""
"40"	"D4"	"3"	"3"	"1"	"75714.31"	""	""	""	""
"41"	"D5"	"3"	"3"	"1"	"94209.2"	""	""	""	""
"42"	"D6"	"3"	"3"	"1"	"92920.34"	""	""	""	""
"43"	"D7"	"3"	"3"	"1"	"86778.05"	""	""	""	""
"44"	"D8"	"3"	"3"	"1"	"75989.39"	""	""	""	""
"45"	"D9"	"3"	"3"	"1"	"100713.66"	""	""	""	""
"46"	"D10"	"3"	"3"	"1"	"90562.266"	""	""	""	""
"47"	"D11"	"3"	"3"	"1"	"107014.836"	""	""	""	""
"48"	"D12"	"3"	"3"	"1"	"102871.625"	""	""	""	""
"49"	"E1"	"3"	"3"	"1"	"74091.32"	""	""	""	""
"50"	"E2"	"3"	"3"	"1"	"83167.195"	""	""	""	""
"51"	"E3"	"3"	"3"	"1"	"79464.625"	""	""	""	""
"52"	"E4"	"3"	"3"	"1"	"74621.93"	""	""	""	""
"53"	"E5"	"3"	"3"	"1"	"94431.734"	""	""	""	""
"54"	"E6"	"3"	"3"	"1"	"102610.87"	""	""	""	""
"55"	"E7"	"3"	"3"	"1"	"82343.09"	""	""	""	""
"56"	"E8"	"3"	"3"	"1"	"107978.03"	""	""	""	""
"57"	"E9"	"3"	"3"	"1"	"95877.4"	""	""	""	""
"58"	"E10"	"3"	"3"	"1"	"105442.734"	""	""	""	""
"59"	"E11"	"3"	"3"	"1"	"86932.695"	""	""	""	""
"60"	"E12"	"3"	"3"	"1"	"78252.8"	""	""	""	""
"61"	"F1"	"3"	"3"	"1"	"66363.2"	""	""	""	""
"62"	"F2"	"3"	"3"	"1"	"72566.164"	""	""	""	""
"63"	"F3"	"3"	"3"	"1"	"77598.17"	""	""	""	""
"64"	"F4"	"3"	"3"	"1"	"84478.164"	""	""	""	""
"65"	"F5"	"3"	"3"	"1"	"136481.44"	""	""	""	""
"66"	"F6"	"3"	"3"	"1"	"120739.305"	""	""	""	""
"67"	"F7"	"3"	"3"	"1"	"85652.484"	""	""	""	""
"68"	"F8"	"3"	"3"	"1"	"81399.05"	""	""	""	""
"69"	"F9"	"3"	"3"	"1"	"102261.77"	""	""	""	""
"70"	"F10"	"3"	"3"	"1"	"105784.68"	""	""	""	""
"71"	"F11"	"3"	"3"	"1"	"100522.48"	""	""	""	""
"72"	"F12"	"3"	"3"	"1"	"87909.484"	""	""	""	""
"73"	"G1"	"3"	"3"	"1"	"65754.984"	""	""	""	""
"74"	"G2"	"3"	"3"	"1"	"71803.0"	""	""	""	""
"75"	"G3"	"3"	"3"	"1"	"71341.24"	""	""	""	""
"76"	"G4"	"3"	"3"	"1"	"71106.33"	""	""	""	""
"77"	"G5"	"3"	"3"	"1"	"105350.11"	""	""	""	""
"78"	"G6"	"3"	"3"	"1"	"108544.57"	""	""	""	""
"79"	"G7"	"3"	"3"	"1"	"83687.74"	""	""	""	""
"80"	"G8"	"3"	"3"	"1"	"80088.11"	""	""	""	""
"81"	"G9"	"3"	"3"	"1"	"106092.65"	""	""	""	""
"82"	"G10"	"3"	"3"	"1"	"126399.04"	""	""	""	""
"83"	"G11"	"3"	"3"	"1"	"110782.016"	""	""	""	""
"84"	"G12"	"3"	"3"	"1"	"73098.15"	""	""	""	""
"85"	"H1"	"3"	"3"	"1"	"58040.18"	""	""	""	""
"86"	"H2"	"3"	"3"	"1"	"60566.418"	""	""	""	""
"87"	"H3"	"3"	"3"	"1"	"65377.91"	""	""	""	""
"88"	"H4"	"3"	"3"	"1"	"74921.305"	""	""	""	""
"89"	"H5"	"3"	"3"	"1"	"92458.305"	""	""	""	""
"90"	"H6"	"3"	"3"	"1"	"77260.055"	""	""	""	""
"91"	"H7"	"3"	"3"	"1"	"78867.92"	""	""	""	""
"92"	"H8"	"3"	"3"	"1"	"85819.0"	""	""	""	""
"93"	"H9"	"3"	"3"	"1"	"118546.72"	""	""	""	""
"94"	"H10"	"3"	"3"	"1"	"91008.69"	""	""	""	""
"95"	"H11"	"3"	"3"	"1"	"79843.516"	""	""	""	""
"96"	"H12"	"3"	"3"	"1"	"70183.75"	""	""	""	""
"1"	"A1"	"3"	"3"	"1"	"56191.81"	""	""	""	""
"2"	"A2"	"3"	"3"	"1"	"68337.164"	""	""	""	""
"3"	"A3"	"3"	"3"	"1"	"61969.688"	""	""	""	""
"4"	"A4"	"3"	"3"	"1"	"81888.55"	""	""	""	""
"5"	"A5"	"3"	"3"	"1"	"65391.277"	""	""	""	""
"6"	"A6"	"3"	"3"	"1"	"63336.78"	""	""	""	""
"7"	"A7"	"3"	"3"	"1"	"89912.234"	""	""	""	""
"8"	"A8"	"3"	"3"	"1"	"72042.19"	""	""	""	""
"9"	"A9"	"3"	"3"	"1"	"67642.75"	""	""	""	""
"10"	"A10"	"3"	"3"	"1"	"69408.35"	""	""	""	""
"11"	"A11"	"3"	"3"	"1"	"68976.93"	""	""	""	""
"12"	"A12"	"3"	"3"	"1"	"77112.03"	""	""	""	""
"13"	"B1"	"3"	"3"	"1"	"57757.586"	""	""	""	""
"14"	"B2"	"3"	"3"	"1"	"58405.344"	""	""	""	""
"15"	"B3"	"3"	"3"	"1"	"72640.266"	""	""	""	""
"16"	"B4"	"3"	"3"	"1"	"55261.832"	""	""	""	""
"17"	"B5"	"3"	"3"	"1"	"60990.926"	""	""	""	""
"18"	"B6"	"3"	"3"	"1"	"60780.996"	""	""	""	""
"19"	"B7"	"3"	"3"	"1"	"70344.984"	""	""	""	""
"20"	"B8"	"3"	"3"	"1"	"64047.688"	""	""	""	""
"21"	"B9"	"3"	"3"	"1"	"64682.613"	""	""	""	""
"22"	"B10"	"3"	"3"	"1"	"73863.61"	""	""	""	""
"23"	"B11"	"3"	"3"	"1"	"76613.95"	""	""	""	""
"24"	"B12"	"3"	"3"	"1"	"65902.03"	""	""	""	""
"25"	"C1"	"3"	"3"	"1"	"54647.98"	""	""	""	""
"26"	"C2"	"3"	"3"	"1"	"64510.773"	""	""	""	""
"27"	"C3"	"3"	"3"	"1"	"57651.52"	""	""	""	""
"28"	"C4"	"3"	"3"	"1"	"72483.37"	""	""	""	""
"29"	"C5"	"3"	"3"	"1"	"66740.79"	""	""	""	""
"30"	"C6"	"3"	"3"	"1"	"54824.984"	""	""	""	""
"31"	"C7"	"3"	"3"	"1"	"67637.39"	""	""	""	""
"32"	"C8"	"3"	"3"	"1"	"85397.46"	""	""	""	""
"33"	"C9"	"3"	"3"	"1"	"71365.11"	""	""	""	""
"34"	"C10"	"3"	"3"	"1"	"74598.984"	""	""	""	""
"35"	"C11"	"3"	"3"	"1"	"69885.32"	""	""	""	""
"36"	"C12"	"3"	"3"	"1"	"63111.344"	""	""	""	""
"37"	"D1"	"3"	"3"	"1"	"64384.36"	""	""	""	""
"38"	"D2"	"3"	"3"	"1"	"51115.79"	""	""	""	""
"39"	"D3"	"3"	"3"	"1"	"64705.797"	""	""	""	""
"40"	"D4"	"3"	"3"	"1"	"67405.8"	""	""	""	""
"41"	"D5"	"3"	"3"	"1"	"77721.77"	""	""	""	""
"42"	"D6"	"3"	"3"	"1"	"77503.68"	""	""	""	""
"43"	"D7"	"3"	"3"	"1"	"77110.586"	""	""	""	""
"44"	"D8"	"3"	"3"	"1"	"65085.324"	""	""	""	""
"45"	"D9"	"3"	"3"	"1"	"83917.375"	""	""	""	""
"46"	"D10"	"3"	"3"	"1"	"75380.48"	""	""	""	""
"47"	"D11"	"3"	"3"	"1"	"96367.6"	""	""	""	""
"48"	"D12"	"3"	"3"	"1"	"92857.04"	""	""	""	""
"49"	"E1"	"3"	"3"	"1"	"64144.8"	""	""	""	""
"50"	"E2"	"3"	"3"	"1"	"74088.19"	""	""	""	""
"51"	"E3"	"3"	"3"	"1"	"72316.1"	""	""	""	""
"52"	"E4"	"3"	"3"	"1"	"66474.914"	""	""	""	""
"53"	"E5"	"3"	"3"	"1"	"74889.63"	""	""	""	""
"54"	"E6"	"3"	"3"	"1"	"85726.5"	""	""	""	""
"55"	"E7"	"3"	"3"	"1"	"71935.4"	""	""	""	""
"56"	"E8"	"3"	"3"	"1"	"99300.3"	""	""	""	""
"57"	"E9"	"3"	"3"	"1"	"76726.52"	""	""	""	""
"58"	"E10"	"3"	"3"	"1"	"85664.98"	""	""	""	""
"59"	"E11"	"3"	"3"	"1"	"76197.75"	""	""	""	""
"60"	"E12"	"3"	"3"	"1"	"67805.35"	""	""	""	""
"61"	"F1"	"3"	"3"	"1"	"58953.164"	""	""	""	""
"62"	"F2"	"3"	"3"	"1"	"66328.95"	""	""	""	""
"63"	"F3"	"3"	"3"	"1"	"71232.37"	""	""	""	""
"64"	"F4"	"3"	"3"	"1"	"77372.7"	""	""	""	""
"65"	"F5"	"3"	"3"	"1"	"119914.38"	""	""	""	""
"66"	"F6"	"3"	"3"	"1"	"100335.6"	""	""	""	""
"67"	"F7"	"3"	"3"	"1"	"75374.87"	""	""	""	""
"68"	"F8"	"3"	"3"	"1"	"71625.58"	""	""	""	""
"69"	"F9"	"3"	"3"	"1"	"83049.72"	""	""	""	""
"70"	"F10"	"3"	"3"	"1"	"86029.66"	""	""	""	""
"71"	"F11"	"3"	"3"	"1"	"90239.18"	""	""	""	""
"72"	"F12"	"3"	"3"	"1"	"79379.48"	""	""	""	""
"73"	"G1"	"3"	"3"	"1"	"57732.047"	""	""	""	""
"74"	"G2"	"3"	"3"	"1"	"64288.402"	""	""	""	""
"75"	"G3"	"3"	"3"	"1"	"62173.977"	""	""	""	""
"76"	"G4"	"3"	"3"	"1"	"61499.805"	""	""	""	""
"77"	"G5"	"3"	"3"	"1"	"81986.34"	""	""	""	""
"78"	"G6"	"3"	"3"	"1"	"88293.12"	""	""	""	""
"79"	"G7"	"3"	"3"	"1"	"72430.445"	""	""	""	""
"80"	"G8"	"3"	"3"	"1"	"71316.7"	""	""	""	""
"81"	"G9"	"3"	"3"	"1"	"83767.07"	""	""	""	""
"82"	"G10"	"3"	"3"	"1"	"105929.34"	""	""	""	""
"83"	"G11"	"3"	"3"	"1"	"101315.695"	""	""	""	""
"84"	"G12"	"3"	"3"	"1"	"65824.0"	""	""	""	""
"85"	"H1"	"3"	"3"	"1"	"51112.74"	""	""	""	""
"86"	"H2"	"3"	"3"	"1"	"54492.965"	""	""	""	""
"87"	"H3"	"3"	"3"	"1"	"54941.24"	""	""	""	""
"88"	"H4"	"3"	"3"	"1"	"65477.367"	""	""	""	""
"89"	"H5"	"3"	"3"	"1"	"70375.24"	""	""	""	""
"90"	"H6"	"3"	"3"	"1"	"58861.133"	""	""	""	""
"91"	"H7"	"3"	"3"	"1"	"67607.02"	""	""	""	""
"92"	"H8"	"3"	"3"	"1"	"74972.22"	""	""	""	""
"93"	"H9"	"3"	"3"	"1"	"93681.19"	""	""	""	""
"94"	"H10"	"3"	"3"	"1"	"66849.305"	""	""	""	""
"95"	"H11"	"3"	"3"	"1"	"69984.6"	""	""	""	""
"96"	"H12"	"3"	"3"	"1"	"62459.824"	""	""	""	""
"1"	"A1"	"3"	"3"	"1"	"50902.34"	""	""	""	""
"2"	"A2"	"3"	"3"	"1"	"63098.164"	""	""	""	""
"3"	"A3"	"3"	"3"	"1"	"55615.35"	""	""	""	""
"4"	"A4"	"3"	"3"	"1"	"77004.29"	""	""	""	""
"5"	"A5"	"3"	"3"	"1"	"57623.21"	""	""	""	""
"6"	"A6"	"3"	"3"	"1"	"55037.184"	""	""	""	""
"7"	"A7"	"3"	"3"	"1"	"83446.11"	""	""	""	""
"8"	"A8"	"3"	"3"	"1"	"67623.18"	""	""	""	""
"9"	"A9"	"3"	"3"	"1"	"62219.35"	""	""	""	""
"10"	"A10"	"3"	"3"	"1"	"60694.086"	""	""	""	""
"11"	"A11"	"3"	"3"	"1"	"62731.68"	""	""	""	""
"12"	"A12"	"3"	"3"	"1"	"70085.055"	""	""	""	""
"13"	"B1"	"3"	"3"	"1"	"53115.633"	""	""	""	""
"14"	"B2"	"3"	"3"	"1"	"54589.07"	""	""	""	""
"15"	"B3"	"3"	"3"	"1"	"70655.2"	""	""	""	""
"16"	"B4"	"3"	"3"	"1"	"52597.496"	""	""	""	""
"17"	"B5"	"3"	"3"	"1"	"54635.03"	""	""	""	""
"18"	"B6"	"3"	"3"	"1"	"53363.0"	""	""	""	""
"19"	"B7"	"3"	"3"	"1"	"64696.316"	""	""	""	""
"20"	"B8"	"3"	"3"	"1"	"59029.137"	""	""	""	""
"21"	"B9"	"3"	"3"	"1"	"58722.87"	""	""	""	""
"22"	"B10"	"3"	"3"	"1"	"68133.69"	""	""	""	""
"23"	"B11"	"3"	"3"	"1"	"70105.48"	""	""	""	""
"24"	"B12"	"3"	"3"	"1"	"61763.535"	""	""	""	""
"25"	"C1"	"3"	"3"	"1"	"50863.016"	""	""	""	""
"26"	"C2"	"3"	"3"	"1"	"59455.97"	""	""	""	""
"27"	"C3"	"3"	"3"	"1"	"54543.004"	""	""	""	""
"28"	"C4"	"3"	"3"	"1"	"68076.76"	""	""	""	""
"29"	"C5"	"3"	"3"	"1"	"59346.305"	""	""	""	""
"30"	"C6"	"3"	"3"	"1"	"49052.527"	""	""	""	""
"31"	"C7"	"3"	"3"	"1"	"62814.875"	""	""	""	""
"32"	"C8"	"3"	"3"	"1"	"80356.305"	""	""	""	""
"33"	"C9"	"3"	"3"	"1"	"63994.848"	""	""	""	""
"34"	"C10"	"3"	"3"	"1"	"68181.86"	""	""	""	""
"35"	"C11"	"3"	"3"	"1"	"64475.168"	""	""	""	""
"36"	"C12"	"3"	"3"	"1"	"54969.203"	""	""	""	""
"37"	"D1"	"3"	"3"	"1"	"61631.98"	""	""	""	""
"38"	"D2"	"3"	"3"	"1"	"49812.547"	""	""	""	""
"39"	"D3"	"3"	"3"	"1"	"62793.61"	""	""	""	""
"40"	"D4"	"3"	"3"	"1"	"65556.46"	""	""	""	""
"41"	"D5"	"3"	"3"	"1"	"71101.53"	""	""	""	""
"42"	"D6"	"3"	"3"	"1"	"67951.86"	""	""	""	""
"43"	"D7"	"3"	"3"	"1"	"73799.57"	""	""	""	""
"44"	"D8"	"3"	"3"	"1"	"62155.066"	""	""	""	""
"45"	"D9"	"3"	"3"	"1"	"78687.664"	""	""	""	""
"46"	"D10"	"3"	"3"	"1"	"70713.11"	""	""	""	""
"47"	"D11"	"3"	"3"	"1"	"93127.9"	""	""	""	""
"48"	"D12"	"3"	"3"	"1"	"86372.17"	""	""	""	""
"49"	"E1"	"3"	"3"	"1"	"62424.543"	""	""	""	""
"50"	"E2"	"3"	"3"	"1"	"71230.39"	""	""	""	""
"51"	"E3"	"3"	"3"	"1"	"69864.56"	""	""	""	""
"52"	"E4"	"3"	"3"	"1"	"63317.305"	""	""	""	""
