# File Name: C:\Users\smith.j\OneDrive - wehi.edu.au\Documents\Testing-Git\proxipal\app\data\251110_iPLA_NfLplasma_demo2\251112\251110_iPLA_NfLplasma_demo2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 96-Well 0.1-mL Block
# Instrument Name: 272513413
# Instrument Serial Number: 272513413
# Heated Cover Serial Number:
# Block serial number: 21125672
# Run Start Date/Time: 2025-11-12 07:37:23 PM AEDT
# Run End Data/Time: 2025-11-12 08:42:03 PM AEDT
# Run Duration: 64 minutes 39 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2025-12-17 03:45:32 PM AEDT
# Software Name and Version: Design & Analysis Software v3.0.1
# Plugin Name and Version: Primary Analysis v1.9.0, Standard Curve v1.8.1
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2025-12-17 03:45:52 PM AEDT
"Well"	"Well Position"	"Stage Number"	"Step Number"	"Cycle Number"	"SYBR"	"ROX"
"51"	"E3"	"3"	"3"	"1"	"637302.5"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"629141.7"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"623866.94"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"613695.6"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"606056.9"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"598473.6"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"590729.0"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"581457.06"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"572973.56"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"566038.75"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"554829.4"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"543265.56"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"529580.06"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"512426.88"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"489767.1"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"457652.6"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"412326.84"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"340266.84"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"245065.92"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"155341.78"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"101763.47"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"79464.625"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"72316.1"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"69864.56"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"65588.03"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"66399.586"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"64473.953"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"64365.34"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"63778.016"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"61787.742"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"60371.08"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"60262.87"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"60397.5"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"58986.164"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"57703.07"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"58998.66"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"58058.617"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"57458.098"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"55838.94"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"56615.2"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"52973.3"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"55931.24"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"54810.836"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"54191.4"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"52703.918"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"52171.87"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"52707.707"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"51262.688"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"51087.145"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"51263.137"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"50264.414"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"50129.47"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"47902.918"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"47544.902"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"47110.836"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"46098.688"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"46980.312"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"44944.69"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"46800.89"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"45929.277"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"45592.297"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"44845.1"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"44903.395"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"43103.914"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"43055.645"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"42763.43"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"41891.02"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"41490.766"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"42349.24"	"0.0"
"51"	"E3"	"3"	"3"	"1"	"41021.85"	"0.0"
"52"	"E4"	"2"	"2"	"1"	"78110.67"	"400182.1"
"52"	"E4"	"2"	"2"	"2"	"81177.04"	"400430.7"
"52"	"E4"	"2"	"2"	"3"	"83486.61"	"401786.0"
"52"	"E4"	"2"	"2"	"4"	"84170.055"	"402116.62"
"52"	"E4"	"2"	"2"	"5"	"84977.65"	"402589.75"
"52"	"E4"	"2"	"2"	"6"	"86300.49"	"402790.78"
"52"	"E4"	"2"	"2"	"7"	"88454.016"	"402787.88"
"52"	"E4"	"2"	"2"	"8"	"88727.4"	"402800.6"
"52"	"E4"	"2"	"2"	"9"	"88924.8"	"402511.53"
"52"	"E4"	"2"	"2"	"10"	"90340.95"	"402213.4"
"52"	"E4"	"2"	"2"	"11"	"91050.8"	"402023.16"
"52"	"E4"	"2"	"2"	"12"	"91863.625"	"401769.47"
"52"	"E4"	"2"	"2"	"13"	"92845.766"	"401611.78"
"52"	"E4"	"2"	"2"	"14"	"94422.74"	"401545.1"
"52"	"E4"	"2"	"2"	"15"	"94451.57"	"401257.1"
"52"	"E4"	"2"	"2"	"16"	"94921.41"	"400780.28"
"52"	"E4"	"2"	"2"	"17"	"96907.21"	"400432.66"
"52"	"E4"	"2"	"2"	"18"	"98126.62"	"400182.25"
"52"	"E4"	"2"	"2"	"19"	"99716.09"	"400095.34"
"52"	"E4"	"2"	"2"	"20"	"101206.414"	"400173.5"
"52"	"E4"	"2"	"2"	"21"	"103079.164"	"399806.2"
"52"	"E4"	"2"	"2"	"22"	"106916.06"	"399490.2"
"52"	"E4"	"2"	"2"	"23"	"112931.336"	"399164.47"
"52"	"E4"	"2"	"2"	"24"	"124168.22"	"398974.47"
"52"	"E4"	"2"	"2"	"25"	"144647.19"	"398982.88"
"52"	"E4"	"2"	"2"	"26"	"178853.33"	"398830.72"
"52"	"E4"	"2"	"2"	"27"	"236773.77"	"398634.7"
"52"	"E4"	"2"	"2"	"28"	"324150.88"	"398470.0"
"52"	"E4"	"2"	"2"	"29"	"435969.9"	"398246.97"
"52"	"E4"	"2"	"2"	"30"	"551854.94"	"397976.34"
"52"	"E4"	"2"	"2"	"31"	"656985.06"	"397502.53"
"52"	"E4"	"2"	"2"	"32"	"742262.44"	"397341.3"
"52"	"E4"	"2"	"2"	"33"	"807869.8"	"397490.78"
"52"	"E4"	"2"	"2"	"34"	"858221.25"	"397521.38"
"52"	"E4"	"2"	"2"	"35"	"893687.56"	"397395.2"
"52"	"E4"	"2"	"2"	"36"	"918802.4"	"397114.94"
"52"	"E4"	"2"	"2"	"37"	"938449.3"	"396780.53"
"52"	"E4"	"2"	"2"	"38"	"951188.4"	"396521.34"
"52"	"E4"	"2"	"2"	"39"	"959078.56"	"396341.75"
"52"	"E4"	"2"	"2"	"40"	"964052.7"	"396208.7"
"52"	"E4"	"2"	"2"	"41"	"968491.25"	"395981.72"
"52"	"E4"	"2"	"2"	"42"	"971033.9"	"395880.47"
"52"	"E4"	"2"	"2"	"43"	"974358.9"	"395884.88"
"52"	"E4"	"2"	"2"	"44"	"975706.56"	"395968.9"
"52"	"E4"	"2"	"2"	"45"	"976803.4"	"396010.8"
"52"	"E4"	"3"	"3"	"1"	"1020245.75"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"1022674.4"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"1018937.4"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"1013222.7"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"1008607.1"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"1004510.75"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"997141.94"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"989054.4"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"983647.8"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"975380.9"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"969338.06"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"961138.94"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"954091.3"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"946468.3"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"939598.94"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"932195.8"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"924456.6"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"915477.75"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"909457.94"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"904310.0"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"894963.25"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"888615.75"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"880042.6"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"872791.6"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"866310.56"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"859325.56"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"850144.4"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"844248.9"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"837461.75"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"828205.8"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"823719.5"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"814872.6"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"808327.06"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"802807.94"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"793922.1"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"786758.1"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"778846.94"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"773464.56"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"765700.25"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"758400.94"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"752484.6"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"745292.3"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"737802.2"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"727412.8"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"722042.8"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"713143.56"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"706288.75"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"697876.7"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"690285.75"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"682936.06"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"675410.7"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"668885.2"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"660216.2"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"651937.94"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"646260.56"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"638414.3"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"631796.94"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"622953.2"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"615325.3"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"609247.9"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"602375.44"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"594908.06"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"585490.8"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"578771.44"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"571490.56"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"561957.56"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"553564.9"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"545313.2"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"535339.5"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"523423.78"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"509145.16"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"493093.94"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"473786.16"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"440789.75"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"399160.06"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"332539.94"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"240417.98"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"152324.92"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"96866.31"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"74621.93"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"66474.914"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"63317.305"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"61690.7"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"61071.586"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"60685.98"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"59982.74"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"57678.855"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"56529.14"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"55584.098"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"55091.684"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"55581.312"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"54090.082"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"54106.266"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"53709.023"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"52275.7"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"51816.66"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"50748.484"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"51931.965"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"50120.43"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"49318.043"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"49193.3"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"48544.906"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"47902.094"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"47673.926"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"46474.266"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"46793.504"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"45726.93"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"44507.76"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"44648.45"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"43660.504"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"43844.16"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"43293.22"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"42516.965"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"42053.445"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"41852.863"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"40821.5"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"40375.77"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"40596.543"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"40465.945"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"40235.23"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"38816.723"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"38993.1"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"38091.6"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"37602.72"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"37480.41"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"36069.688"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"36338.62"	"0.0"
"52"	"E4"	"3"	"3"	"1"	"36726.6"	"0.0"
"53"	"E5"	"2"	"2"	"1"	"82688.37"	"416658.34"
"53"	"E5"	"2"	"2"	"2"	"85014.38"	"416777.66"
"53"	"E5"	"2"	"2"	"3"	"86800.75"	"417841.16"
"53"	"E5"	"2"	"2"	"4"	"87880.84"	"418587.62"
"53"	"E5"	"2"	"2"	"5"	"89223.086"	"418837.2"
"53"	"E5"	"2"	"2"	"6"	"90125.945"	"418844.3"
"53"	"E5"	"2"	"2"	"7"	"90342.99"	"418687.16"
"53"	"E5"	"2"	"2"	"8"	"91182.07"	"418436.53"
"53"	"E5"	"2"	"2"	"9"	"92530.89"	"418350.88"
"53"	"E5"	"2"	"2"	"10"	"92842.89"	"417950.97"
"53"	"E5"	"2"	"2"	"11"	"94265.23"	"417596.94"
"53"	"E5"	"2"	"2"	"12"	"95972.125"	"417312.53"
"53"	"E5"	"2"	"2"	"13"	"97303.3"	"416879.53"
"53"	"E5"	"2"	"2"	"14"	"97566.74"	"416583.16"
"53"	"E5"	"2"	"2"	"15"	"97494.85"	"416502.7"
"53"	"E5"	"2"	"2"	"16"	"98666.75"	"416315.1"
"53"	"E5"	"2"	"2"	"17"	"99660.5"	"416083.78"
"53"	"E5"	"2"	"2"	"18"	"99988.164"	"415856.8"
"53"	"E5"	"2"	"2"	"19"	"102317.625"	"415540.22"
"53"	"E5"	"2"	"2"	"20"	"105157.69"	"415100.78"
"53"	"E5"	"2"	"2"	"21"	"109495.22"	"414848.06"
"53"	"E5"	"2"	"2"	"22"	"115836.96"	"414809.97"
"53"	"E5"	"2"	"2"	"23"	"128539.25"	"414570.0"
"53"	"E5"	"2"	"2"	"24"	"151729.58"	"414342.66"
"53"	"E5"	"2"	"2"	"25"	"192271.75"	"414177.7"
"53"	"E5"	"2"	"2"	"26"	"257436.11"	"413689.1"
"53"	"E5"	"2"	"2"	"27"	"354281.44"	"413440.2"
"53"	"E5"	"2"	"2"	"28"	"473112.06"	"413318.03"
"53"	"E5"	"2"	"2"	"29"	"594311.25"	"412733.56"
"53"	"E5"	"2"	"2"	"30"	"700564.8"	"412525.7"
"53"	"E5"	"2"	"2"	"31"	"786199.6"	"412702.66"
"53"	"E5"	"2"	"2"	"32"	"850618.4"	"412600.88"
"53"	"E5"	"2"	"2"	"33"	"898203.2"	"412420.75"
"53"	"E5"	"2"	"2"	"34"	"933116.6"	"412248.72"
"53"	"E5"	"2"	"2"	"35"	"957577.5"	"412115.2"
"53"	"E5"	"2"	"2"	"36"	"974060.5"	"412097.4"
"53"	"E5"	"2"	"2"	"37"	"985132.44"	"411848.25"
"53"	"E5"	"2"	"2"	"38"	"992742.1"	"411295.72"
"53"	"E5"	"2"	"2"	"39"	"998631.06"	"410994.53"
"53"	"E5"	"2"	"2"	"40"	"1001553.0"	"410838.62"
"53"	"E5"	"2"	"2"	"41"	"1004806.25"	"410777.16"
"53"	"E5"	"2"	"2"	"42"	"1006372.44"	"410751.06"
"53"	"E5"	"2"	"2"	"43"	"1007715.75"	"410293.5"
"53"	"E5"	"2"	"2"	"44"	"1009129.7"	"410206.62"
"53"	"E5"	"2"	"2"	"45"	"1009536.44"	"410352.94"
"53"	"E5"	"3"	"3"	"1"	"1056183.1"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"1054927.2"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"1051614.0"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"1047623.6"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"1043459.9"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"1038330.9"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"1029493.8"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"1021136.7"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"1016005.56"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"1006509.44"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"999377.94"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"990574.8"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"984524.3"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"976793.3"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"970767.0"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"960812.7"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"953961.44"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"945201.56"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"937761.5"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"930346.7"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"922937.0"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"916283.4"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"906970.4"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"900446.9"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"893373.06"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"887247.94"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"877290.0"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"870107.4"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"864005.06"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"856397.4"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"850601.7"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"841347.1"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"835444.2"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"825706.44"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"821301.7"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"812369.1"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"806626.8"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"798426.06"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"791272.6"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"785121.56"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"777708.9"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"770363.44"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"761750.94"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"753250.4"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"746685.5"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"738861.8"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"731640.56"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"723028.75"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"716338.4"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"709067.94"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"701807.4"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"691675.8"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"685094.06"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"675481.7"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"670825.0"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"661421.44"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"655325.7"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"647897.56"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"639620.5"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"633442.8"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"625644.25"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"618300.06"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"608856.56"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"603332.7"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"594105.25"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"585366.7"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"577004.06"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"569973.0"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"560258.0"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"551189.8"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"537521.0"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"524097.44"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"507596.62"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"480406.34"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"447909.06"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"397755.88"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"319830.78"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"223839.3"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"139475.3"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"94431.734"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"74889.63"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"67979.164"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"65634.65"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"64666.96"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"62973.1"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"61823.965"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"61359.06"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"61311.418"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"59578.367"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"58706.56"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"57188.81"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"57265.457"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"58539.133"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"56659.406"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"55166.29"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"53242.055"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"53879.836"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"53006.473"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"54182.05"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"53250.855"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"52053.62"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"51469.535"	"0.0"
"53"	"E5"	"3"	"3"	"1"	"51163.543"	"0.0"
